unix,open,high,low,close,vwap,volume,tradecount,date,volume_from
1643122680,36386.1,36386.1,36300.0,36300.1,36335.3,6.54147878,55,2022-01-25 14:58:00,237456.333861878
1643122740,36312.1,36326.1,36300.0,36300.1,36302.5,1.53206785,24,2022-01-25 14:59:00,55614.216161785
1643122800,36306.3,36459.2,36306.3,36348.3,36351.3,0.44913973,25,2022-01-25 15:00:00,16325.465647959001
1643122860,36344.9,36344.9,36132.0,36132.0,36174.8,10.96578957,113,2022-01-25 15:01:00,396215.90874324
1643122920,36130.4,36156.6,36000.4,36000.4,36048.2,11.20301149,90,2022-01-25 15:02:00,403312.894844596
1643122980,36000.5,36100.0,36000.4,36078.7,36074.5,5.17943345,59,2022-01-25 15:03:00,186867.225612515
1643123040,36086.9,36170.2,36072.1,36149.4,36113.4,11.42729870,65,2022-01-25 15:04:00,413089.99162578
1643123100,36136.6,36181.7,36127.9,36169.1,36164.5,1.38594069,14,2022-01-25 15:05:00,50128.227410679
1643123160,36172.7,36289.4,36101.9,36112.1,36243.2,56.77192032,97,2022-01-25 15:06:00,2050153.263787872
1643123220,36135.2,36196.9,36135.2,36162.5,36151.9,12.20058516,38,2022-01-25 15:07:00,441203.6608485
1643123280,36152.0,36211.5,36148.2,36211.5,36191.2,1.76424937,15,2022-01-25 15:08:00,63886.116061755
1643123340,36197.4,36250.0,36187.6,36250.0,36218.2,3.67998758,17,2022-01-25 15:09:00,133399.549775
1643123400,36228.1,36250.0,36201.9,36250.0,36224.0,0.40694330,16,2022-01-25 15:10:00,14751.694625
1643123460,36250.0,36250.0,36212.0,36220.0,36222.7,0.47555262,8,2022-01-25 15:11:00,17224.5158964
1643123520,36220.0,36220.0,36183.4,36219.9,36211.4,0.51562156,14,2022-01-25 15:12:00,18675.761341044003
1643123580,36219.9,36301.3,36219.9,36301.3,36222.1,16.37794014,66,2022-01-25 15:13:00,594540.518404182
1643123640,36306.8,36449.8,36306.8,36438.3,36373.7,1.27898205,37,2022-01-25 15:14:00,46603.93163251501
1643123700,36436.1,36436.1,36373.5,36378.6,36414.1,0.40653944,18,2022-01-25 15:15:00,14789.335671983998
1643123760,36373.5,36464.0,36373.5,36463.9,36448.5,1.04931111,22,2022-01-25 15:16:00,38261.975383929006
1643123820,36464.0,36487.7,36463.9,36474.0,36476.1,0.36612413,21,2022-01-25 15:17:00,13354.01151762
1643123880,36474.4,36538.0,36474.4,36538.0,36515.4,2.60665593,35,2022-01-25 15:18:00,95241.99437034
1643123940,36479.1,36516.0,36479.1,36495.6,36494.5,0.44431807,30,2022-01-25 15:19:00,16215.654555492
1643124000,36482.6,36482.6,36319.2,36338.0,36423.7,1.04490272,34,2022-01-25 15:20:00,37969.67503936
1643124060,36343.3,36349.0,36299.9,36349.0,36306.0,0.28528160,12,2022-01-25 15:21:00,10369.7008784
1643124120,36371.8,36378.8,36359.1,36360.6,36374.9,0.16260474,7,2022-01-25 15:22:00,5912.405909243999
1643124180,36362.7,36433.1,36362.7,36433.1,36369.5,0.19717685,9,2022-01-25 15:23:00,7183.763893734999
1643124240,36415.5,36415.5,36398.3,36398.3,36414.4,0.02407861,4,2022-01-25 15:24:00,876.420470363
1643124300,36381.9,36408.2,36362.7,36408.2,36382.2,0.10083620,20,2022-01-25 15:25:00,3671.26453684
1643124360,36445.2,36538.0,36445.2,36524.9,36508.4,3.55571684,84,2022-01-25 15:26:00,129872.20200931601
1643124420,36523.6,36547.0,36522.5,36535.9,36537.0,1.23887436,27,2022-01-25 15:27:00,45263.389729524
1643124480,36539.2,36592.6,36530.2,36592.6,36541.4,0.44724652,24,2022-01-25 15:28:00,16365.913007751999
1643124540,36596.9,36696.2,36596.9,36661.2,36683.3,11.75598683,62,2022-01-25 15:29:00,430988.58437199594
1643124600,36661.1,36661.1,36592.4,36633.2,36593.8,0.45886094,10,2022-01-25 15:30:00,16809.544587207998
1643124660,36611.3,36632.9,36602.0,36602.0,36628.3,0.27985202,13,2022-01-25 15:31:00,10243.143636039998
1643124720,36592.4,36592.5,36550.2,36562.7,36559.4,0.40733924,12,2022-01-25 15:32:00,14893.422430347999
1643124780,36563.3,36580.6,36550.6,36563.3,36565.5,0.27389885,17,2022-01-25 15:33:00,10014.645822205002
1643124840,36563.2,36587.0,36563.2,36584.0,36580.6,0.19175762,15,2022-01-25 15:34:00,7015.26077008
1643124900,36576.9,36703.9,36563.2,36628.8,36573.1,2.13473712,67,2022-01-25 15:35:00,78192.859021056
1643124960,36610.8,36632.5,36504.8,36531.2,36563.5,4.74001581,81,2022-01-25 15:36:00,173158.465558272
1643125020,36515.4,36515.4,36384.8,36390.5,36446.1,1.05317768,37,2022-01-25 15:37:00,38325.66236404
1643125080,36406.3,36444.7,36406.3,36429.7,36431.5,0.50141286,13,2022-01-25 15:38:00,18266.320065941996
1643125140,36429.7,36494.3,36412.9,36483.6,36442.6,6.31873737,28,2022-01-25 15:39:00,230530.286712132
1643125200,36504.2,36519.4,36489.1,36489.1,36513.0,0.02604857,6,2022-01-25 15:40:00,950.4888755869999
1643125260,36526.4,36526.4,36498.2,36501.8,36503.7,4.93477961,28,2022-01-25 15:41:00,180128.338368298
1643125320,36491.8,36563.0,36491.8,36517.8,36554.2,0.56084439,16,2022-01-25 15:42:00,20480.803265142
1643125380,36549.0,36599.7,36549.0,36567.1,36576.7,0.39111218,15,2022-01-25 15:43:00,14301.838197277999
1643125440,36563.2,36687.1,36563.2,36687.1,36597.2,3.37980606,27,2022-01-25 15:44:00,123995.282903826
1643125500,36703.9,36734.2,36691.4,36691.4,36706.8,2.24502383,33,2022-01-25 15:45:00,82373.067356062
1643125560,36690.5,36690.5,36589.7,36671.1,36619.7,17.00423088,64,2022-01-25 15:46:00,623563.8510235681
1643125620,36686.5,36724.7,36686.5,36702.2,36700.4,0.51128513,19,2022-01-25 15:47:00,18765.289098285997
1643125680,36683.0,36768.7,36683.0,36767.9,36719.9,4.88303876,40,2022-01-25 15:48:00,179539.080823804
1643125740,36768.8,36768.8,36736.5,36742.0,36741.1,0.20969956,7,2022-01-25 15:49:00,7704.781233520001
1643125800,36742.0,36742.0,36691.0,36691.0,36739.2,3.23541808,37,2022-01-25 15:50:00,118710.72477328
1643125860,36693.5,36741.9,36691.1,36730.7,36714.7,0.18069556,13,2022-01-25 15:51:00,6637.074405691999
1643125920,36709.6,36717.0,36705.0,36705.1,36710.1,0.09375945,6,2022-01-25 15:52:00,3441.4499881949996
1643125980,36705.0,36725.7,36615.9,36650.2,36664.7,2.29986496,25,2022-01-25 15:53:00,84290.510756992
1643126040,36713.6,36714.1,36642.3,36642.3,36704.8,0.30697250,8,2022-01-25 15:54:00,11248.17843675
1643126100,36662.3,36676.1,36600.0,36630.1,36662.8,2.63035690,23,2022-01-25 15:55:00,96350.23628269
1643126160,36642.7,36668.8,36635.6,36653.3,36652.6,1.37575221,11,2022-01-25 15:56:00,50425.858478793
1643126220,36650.0,36650.0,36649.9,36649.9,36649.9,1.16831105,15,2022-01-25 15:57:00,42818.483151395005
1643126280,36649.9,36649.9,36562.0,36565.7,36596.0,2.56082058,26,2022-01-25 15:58:00,93638.197082106
1643126340,36577.4,36578.2,36521.9,36565.5,36545.7,0.98371328,27,2022-01-25 15:59:00,35969.967939840004
1643126400,36565.6,36602.5,36541.6,36591.8,36586.4,3.61625907,37,2022-01-25 16:00:00,132325.428637626
1643126460,36593.0,36609.6,36575.5,36581.2,36597.1,0.51081741,11,2022-01-25 16:01:00,18686.313838692
1643126520,36575.5,36633.2,36575.5,36595.6,36615.9,0.36211515,21,2022-01-25 16:02:00,13251.82118334
1643126580,36575.5,36623.3,36575.5,36623.3,36595.4,0.36832464,13,2022-01-25 16:03:00,13489.263788112
1643126640,36623.3,36693.9,36623.3,36693.9,36657.5,0.37717424,16,2022-01-25 16:04:00,13839.993845136
1643126700,36715.1,36742.0,36712.4,36721.9,36725.0,0.15280175,12,2022-01-25 16:05:00,5611.170583325
1643126760,36705.4,36708.0,36640.0,36640.0,36694.4,0.71873205,20,2022-01-25 16:06:00,26334.342311999997
1643126820,36640.0,36640.0,36591.7,36591.7,36634.7,0.15660104,21,2022-01-25 16:07:00,5730.298275368
1643126880,36629.9,36629.9,36581.3,36597.8,36587.7,0.33807830,10,2022-01-25 16:08:00,12372.92200774
1643126940,36596.9,36642.3,36596.9,36638.2,36600.4,0.23679821,5,2022-01-25 16:09:00,8675.860177622
1643127000,36664.7,36742.0,36664.7,36711.6,36705.4,3.27104549,37,2022-01-25 16:10:00,120085.313610684
1643127060,36714.9,36729.0,36634.1,36670.0,36667.9,0.49942177,17,2022-01-25 16:11:00,18313.7963059
1643127120,36687.1,36687.1,36623.3,36637.9,36631.2,0.71100012,13,2022-01-25 16:12:00,26049.551296548
1643127180,36638.0,36653.6,36603.2,36610.3,36632.2,0.14892394,16,2022-01-25 16:13:00,5452.150120582
1643127240,36610.2,36630.6,36608.3,36627.5,36616.3,0.40487722,15,2022-01-25 16:14:00,14829.64037555
1643127300,36630.6,36645.5,36608.3,36612.1,36612.8,1.11223564,24,2022-01-25 16:15:00,40721.282475244
1643127360,36645.6,36773.8,36645.6,36722.1,36723.8,1.58406381,34,2022-01-25 16:16:00,58170.14963720099
1643127420,36722.2,36793.2,36712.9,36780.3,36725.3,1.00833033,21,2022-01-25 16:17:00,37086.692036499
1643127480,36774.0,36831.8,36766.9,36797.8,36800.1,1.61230147,28,2022-01-25 16:18:00,59329.147032766006
1643127540,36826.5,36848.4,36824.1,36848.4,36829.7,5.02537722,14,2022-01-25 16:19:00,185177.109953448
1643127600,36848.4,36928.4,36848.4,36883.8,36910.4,5.72360176,37,2022-01-25 16:20:00,211108.18259548803
1643127660,36874.1,36910.5,36849.8,36910.5,36859.4,0.73047120,14,2022-01-25 16:21:00,26962.0572276
1643127720,36865.3,36875.0,36858.6,36863.8,36868.7,0.20643591,9,2022-01-25 16:22:00,7610.012099058001
1643127780,36863.7,36872.6,36849.7,36872.6,36863.9,0.06086939,11,2022-01-25 16:23:00,2244.412669714
1643127840,36868.2,36868.2,36848.3,36858.6,36863.0,3.27269762,21,2022-01-25 16:24:00,120627.05249653201
1643127900,36861.9,36882.3,36831.9,36832.0,36858.6,1.86459593,30,2022-01-25 16:25:00,68676.79729376
1643127960,36832.0,36889.1,36821.6,36889.1,36845.8,0.50756195,17,2022-01-25 16:26:00,18723.503529745
1643128020,36853.4,36853.4,36791.5,36792.0,36794.7,0.54423865,10,2022-01-25 16:27:00,20023.6284108
1643128080,36783.9,36793.1,36768.3,36793.1,36789.4,1.02897530,7,2022-01-25 16:28:00,37859.191110429994
1643128140,36786.6,36829.4,36786.6,36816.2,36806.3,0.03390611,4,2022-01-25 16:29:00,1248.294126982
1643128200,36810.3,36813.0,36759.0,36796.1,36798.7,0.05591910,12,2022-01-25 16:30:00,2057.60479551
1643128260,36804.4,36867.6,36788.0,36788.0,36800.5,0.59813631,17,2022-01-25 16:31:00,22004.23857228
1643128320,36770.9,36802.9,36770.9,36802.5,36797.9,0.43058982,14,2022-01-25 16:32:00,15846.78185055
1643128380,36817.9,36818.0,36808.7,36818.0,36815.9,0.07182676,9,2022-01-25 16:33:00,2644.51764968
1643128440,36810.5,36816.4,36810.0,36810.0,36810.5,0.32703718,11,2022-01-25 16:34:00,12038.2385958
1643128500,36810.1,36818.0,36791.7,36791.7,36808.4,7.23762637,39,2022-01-25 16:35:00,266284.578117129
1643128560,36786.6,36786.6,36750.1,36769.6,36755.4,1.40194345,18,2022-01-25 16:36:00,51548.89987912
1643128620,36764.1,36789.6,36750.1,36750.1,36766.3,2.21261007,22,2022-01-25 16:37:00,81313.64133350701
1643128680,36750.0,36750.0,36731.2,36731.2,36742.4,1.50805906,12,2022-01-25 16:38:00,55392.81894467199
1643128740,36735.1,36735.1,36723.7,36723.7,36724.2,0.22214420,18,2022-01-25 16:39:00,8157.95695754
1643128800,36723.8,36723.8,36705.1,36723.8,36714.0,0.54848939,15,2022-01-25 16:40:00,20142.614660482
1643128860,36723.8,36793.6,36723.7,36793.6,36780.9,1.12405623,17,2022-01-25 16:41:00,41358.075304128004
1643128920,36801.4,36804.2,36774.0,36798.1,36795.4,0.22279014,11,2022-01-25 16:42:00,8198.253850734
1643128980,36799.4,36831.0,36791.9,36831.0,36815.4,2.40240576,25,2022-01-25 16:43:00,88483.00654656
1643129040,36855.9,36899.0,36855.9,36887.5,36884.2,1.67726744,13,2022-01-25 16:44:00,61870.202693
1643129100,36899.1,36950.0,36899.1,36950.0,36946.8,6.26173235,39,2022-01-25 16:45:00,231371.0103325
1643129160,36949.2,36993.5,36949.1,36990.9,36969.1,2.92674275,28,2022-01-25 16:46:00,108262.84839097499
1643129220,36990.8,36990.8,36950.6,36950.6,36971.7,2.85057687,34,2022-01-25 16:47:00,105330.52569262199
1643129280,36958.2,36971.9,36938.2,36970.8,36956.6,0.52769259,18,2022-01-25 16:48:00,19509.217206372003
1643129340,36987.3,36987.3,36945.1,36954.9,36948.6,0.04870904,6,2022-01-25 16:49:00,1800.0377022960001
1643129400,36952.8,36995.4,36946.8,36995.4,36973.5,0.80106642,33,2022-01-25 16:50:00,29635.772634467998
1643129460,36995.4,37031.9,36995.4,37031.9,37003.1,1.71369421,41,2022-01-25 16:51:00,63461.35261529901
1643129520,37030.8,37041.6,37022.3,37035.9,37033.9,0.09125344,14,2022-01-25 16:52:00,3379.6532784960004
1643129580,37035.9,37035.9,37020.4,37025.9,37022.3,3.89401749,23,2022-01-25 16:53:00,144179.502182991
1643129640,37029.3,37048.0,37029.3,37047.9,37044.9,1.76664768,22,2022-01-25 16:54:00,65450.586583872
1643129700,37034.0,37083.5,37029.5,37048.0,37058.3,2.17413635,35,2022-01-25 16:55:00,80547.4034948
1643129760,37048.0,37048.0,37000.1,37000.1,37044.8,2.05225808,21,2022-01-25 16:56:00,75933.75418580801
1643129820,37015.7,37015.7,36855.0,36900.1,36929.8,3.65701785,32,2022-01-25 16:57:00,134944.324366785
1643129880,36891.1,36923.9,36869.1,36904.3,36886.9,1.12173887,20,2022-01-25 16:58:00,41396.987780141004
1643129940,36898.0,36898.2,36801.8,36856.8,36833.3,51.52732883,78,2022-01-25 16:59:00,1899132.4532215442
1643130000,36856.8,36901.0,36817.8,36898.0,36871.9,0.37312941,24,2022-01-25 17:00:00,13767.72897018
1643130060,36889.8,36903.1,36879.8,36903.1,36902.6,2.44834394,15,2022-01-25 17:01:00,90351.481252214
1643130120,36903.1,36926.2,36903.1,36910.8,36911.6,10.04479511,31,2022-01-25 17:02:00,370761.42334618804
1643130180,36910.7,36940.6,36896.5,36940.6,36906.2,1.38985456,18,2022-01-25 17:03:00,51342.061359136
1643130240,36939.0,37070.5,36939.0,37039.0,37039.4,50.30380771,81,2022-01-25 17:04:00,1863202.73377069
1643130300,37035.0,37156.5,37035.0,37134.9,37140.1,12.60250078,100,2022-01-25 17:05:00,467992.606215222
1643130360,37163.1,37175.3,37158.0,37164.0,37166.8,0.37348519,18,2022-01-25 17:06:00,13880.203601160001
1643130420,37149.0,37163.6,37096.3,37118.8,37110.7,4.07155500,33,2022-01-25 17:07:00,151131.23573400002
1643130480,37127.7,37163.6,37125.0,37150.5,37149.4,1.21509808,11,2022-01-25 17:08:00,45141.50122104
1643130540,37155.6,37155.6,37092.6,37110.5,37134.7,0.37657264,16,2022-01-25 17:09:00,13974.79895672
1643130600,37086.6,37086.6,37048.1,37082.2,37056.3,2.13889860,18,2022-01-25 17:10:00,79315.06566492
1643130660,37085.0,37085.0,37046.0,37046.0,37058.2,0.03358727,5,2022-01-25 17:11:00,1244.27400442
1643130720,37056.0,37085.0,37056.0,37059.3,37062.9,0.08522936,10,2022-01-25 17:12:00,3158.5404210480006
1643130780,37059.3,37159.4,37059.3,37159.4,37153.1,1.42543007,16,2022-01-25 17:13:00,52968.126143158
1643130840,37162.9,37245.9,37156.6,37238.5,37189.2,6.07160302,59,2022-01-25 17:14:00,226097.38906027
1643130900,37246.0,37283.3,37241.2,37257.6,37255.3,1.94521556,52,2022-01-25 17:15:00,72474.063248256
1643130960,37257.6,37257.6,37155.2,37155.2,37199.8,51.22784060,119,2022-01-25 17:16:00,1903380.6630611198
1643131020,37176.7,37212.9,37176.7,37212.9,37186.6,2.84637172,11,2022-01-25 17:17:00,105921.746179188
1643131080,37201.3,37220.6,37173.9,37195.4,37210.2,0.50939681,19,2022-01-25 17:18:00,18947.218106674
1643131140,37200.0,37272.3,37200.0,37259.1,37226.5,0.80808109,17,2022-01-25 17:19:00,30108.374140418997
1643131200,37283.3,37405.6,37283.3,37385.2,37360.2,5.35591540,77,2022-01-25 17:20:00,200231.96841207996
1643131260,37391.6,37477.2,37359.5,37464.4,37401.5,1.05950070,56,2022-01-25 17:21:00,39693.558025080005
1643131320,37464.4,37533.5,37430.9,37494.7,37499.3,53.77966961,131,2022-01-25 17:22:00,2016452.5781260668
1643131380,37466.6,37478.0,37440.0,37440.0,37469.8,15.15093618,39,2022-01-25 17:23:00,567251.0505792
1643131440,37450.5,37462.0,37440.0,37440.0,37446.0,1.53504982,30,2022-01-25 17:24:00,57472.2652608
1643131500,37433.9,37439.6,37358.9,37358.9,37384.9,50.58235836,76,2022-01-25 17:25:00,1889701.2677354042
1643131560,37410.7,37410.7,37335.6,37357.7,37356.8,7.29764207,34,2022-01-25 17:26:00,272623.123158439
1643131620,37365.4,37367.3,37317.7,37325.5,37356.5,3.51099777,22,2022-01-25 17:27:00,131049.747264135
1643131680,37344.7,37352.4,37320.0,37320.1,37337.6,0.85410625,15,2022-01-25 17:28:00,31875.330660624997
1643131740,37320.1,37358.1,37320.1,37358.0,37345.7,0.95794156,25,2022-01-25 17:29:00,35786.78079848
1643131800,37358.1,37358.1,37273.6,37310.2,37305.9,4.29939135,30,2022-01-25 17:30:00,160411.15114676996
1643131860,37268.8,37295.4,37212.1,37217.8,37272.3,9.94685260,34,2022-01-25 17:31:00,370199.97069628
1643131920,37230.0,37239.2,37183.9,37194.6,37210.8,0.90256187,32,2022-01-25 17:32:00,33570.427729901996
1643131980,37204.0,37225.8,37200.2,37203.4,37221.1,0.24576622,12,2022-01-25 17:33:00,9143.338989148
1643132040,37203.9,37239.8,37200.8,37232.5,37218.2,0.24110185,20,2022-01-25 17:34:00,8976.824630125
1643132100,37238.1,37275.3,37238.1,37255.7,37249.5,0.99539848,17,2022-01-25 17:35:00,37084.267151336
1643132160,37257.6,37264.6,37255.6,37259.4,37259.3,0.45204944,14,2022-01-25 17:36:00,16843.090904736
1643132220,37255.7,37284.5,37255.6,37255.7,37266.3,0.84128752,26,2022-01-25 17:37:00,31342.755458863994
1643132280,37255.7,37289.2,37255.6,37264.3,37264.1,1.63422423,29,2022-01-25 17:38:00,60898.221973989006
1643132340,37264.3,37264.3,37208.6,37208.6,37222.9,2.81664895,19,2022-01-25 17:39:00,104803.56412096998
1643132400,37209.3,37244.4,37207.9,37243.0,37211.4,0.85044398,14,2022-01-25 17:40:00,31673.08514714
1643132460,37289.8,37289.8,37258.2,37263.2,37268.2,0.07691011,14,2022-01-25 17:41:00,2865.916810952
1643132520,37254.1,37257.9,37192.1,37223.5,37218.5,9.04476906,42,2022-01-25 17:42:00,336677.96110491
1643132580,37232.5,37274.3,37232.5,37264.5,37260.7,0.35271268,16,2022-01-25 17:43:00,13143.66166386
1643132640,37274.5,37430.0,37267.1,37430.0,37374.1,7.31064687,47,2022-01-25 17:44:00,273637.5123441
1643132700,37429.9,37500.0,37422.9,37450.4,37462.8,4.20964268,54,2022-01-25 17:45:00,157652.802223072
1643132760,37448.3,37448.3,37396.0,37399.9,37412.4,2.91199200,32,2022-01-25 17:46:00,108908.20960080001
1643132820,37399.9,37399.9,37265.3,37281.3,37304.4,6.91899987,54,2022-01-25 17:47:00,257949.30985343104
1643132880,37271.5,37271.8,37188.7,37188.7,37241.9,1.25261362,40,2022-01-25 17:48:00,46583.072130094
1643132940,37209.8,37213.0,37203.7,37207.1,37207.6,0.46963817,11,2022-01-25 17:49:00,17473.874355007
1643133000,37207.1,37255.1,37207.0,37255.1,37236.7,1.45209586,21,2022-01-25 17:50:00,54097.976473885996
1643133060,37240.3,37240.3,37143.4,37169.2,37185.9,1.95029297,37,2022-01-25 17:51:00,72490.829460524
1643133120,37161.4,37258.7,37161.4,37242.2,37236.9,1.45008997,22,2022-01-25 17:52:00,54004.540680734
1643133180,37243.9,37256.4,37230.8,37256.4,37239.8,0.21805776,8,2022-01-25 17:53:00,8124.047129664
1643133240,37234.8,37238.1,37221.6,37224.9,37228.4,0.07137678,12,2022-01-25 17:54:00,2656.9934978220003
1643133300,37217.0,37217.0,37142.3,37151.1,37183.7,0.61612009,28,2022-01-25 17:55:00,22889.539075599
1643133360,37151.0,37151.1,37115.1,37115.2,37143.5,1.54515405,30,2022-01-25 17:56:00,57348.70159656
1643133420,37128.5,37142.3,37128.5,37142.3,37142.2,0.11801780,7,2022-01-25 17:57:00,4383.45253294
1643133480,37142.3,37204.0,37142.3,37199.2,37154.6,2.06153438,17,2022-01-25 17:58:00,76687.42970849598
1643133540,37177.4,37305.0,37177.4,37305.0,37243.7,1.14771047,23,2022-01-25 17:59:00,42815.33908335
1643133600,37278.7,37278.7,37261.4,37261.4,37263.3,1.13979387,29,2022-01-25 18:00:00,42470.315307618
1643133660,37261.4,37261.4,37197.2,37203.4,37217.1,3.40012329,30,2022-01-25 18:01:00,126496.146807186
1643133720,37203.4,37207.9,37175.5,37202.7,37176.1,4.26127468,23,2022-01-25 18:02:00,158530.92353763597
1643133780,37207.8,37207.8,37175.5,37194.8,37206.5,0.86922492,8,2022-01-25 18:03:00,32330.647054416
1643133840,37203.3,37247.5,37203.3,37247.5,37238.1,1.44229215,13,2022-01-25 18:04:00,53721.776857125005
1643133900,37223.5,37233.0,37180.3,37186.7,37193.7,0.44115956,22,2022-01-25 18:05:00,16405.268209851998
1643133960,37200.1,37202.2,37200.1,37202.2,37200.5,0.03838199,2,2022-01-25 18:06:00,1427.8944683779998
1643134020,37234.7,37243.0,37175.6,37179.0,37230.2,0.30071618,12,2022-01-25 18:07:00,11180.32685622
1643134080,37178.5,37201.4,37175.5,37175.6,37176.0,0.56677781,18,2022-01-25 18:08:00,21070.305153436002
1643134140,37175.6,37208.0,37175.5,37197.1,37179.3,0.35411376,11,2022-01-25 18:09:00,13172.004942096
1643134200,37207.6,37208.0,37207.6,37208.0,37207.7,0.22301757,8,2022-01-25 18:10:00,8298.03774456
1643134260,37207.9,37208.0,37207.9,37208.0,37207.9,0.44334842,9,2022-01-25 18:11:00,16496.10801136
1643134320,37207.9,37291.3,37207.9,37290.1,37220.0,2.80304028,25,2022-01-25 18:12:00,104525.652345228
1643134380,37290.1,37300.1,37269.8,37296.5,37283.3,1.44889985,24,2022-01-25 18:13:00,54038.89325552501
1643134440,37300.1,37300.1,37289.1,37296.0,37297.5,0.25993001,14,2022-01-25 18:14:00,9694.34965296
1643134500,37284.8,37347.8,37284.8,37321.5,37313.2,3.48145315,31,2022-01-25 18:15:00,129933.053737725
1643134560,37329.6,37376.5,37329.6,37366.2,37363.3,1.78175258,22,2022-01-25 18:16:00,66577.32325479599
1643134620,37354.7,37387.2,37354.7,37385.8,37383.8,0.63084558,12,2022-01-25 18:17:00,23584.666684764
1643134680,37379.3,37379.3,37375.0,37375.1,37377.2,0.08453797,12,2022-01-25 18:18:00,3159.615082547
1643134740,37375.1,37385.4,37375.0,37375.0,37375.7,0.24112866,18,2022-01-25 18:19:00,9012.1836675
1643134800,37375.1,37380.9,37328.5,37332.1,37367.0,0.88500119,27,2022-01-25 18:20:00,33038.952925198995
1643134860,37344.2,37361.0,37333.3,37357.0,37344.2,1.22334401,15,2022-01-25 18:21:00,45700.462181569994
1643134920,37357.1,37394.9,37357.1,37389.7,37389.9,0.18982825,8,2022-01-25 18:22:00,7097.621319025
1643134980,37389.7,37389.7,37372.7,37380.5,37388.8,1.06283147,11,2022-01-25 18:23:00,39729.171764335
1643135040,37372.8,37392.1,37372.8,37392.1,37373.1,0.77398021,12,2022-01-25 18:24:00,28940.745410341
1643135100,37388.9,37463.8,37385.9,37460.6,37454.2,3.26675271,38,2022-01-25 18:25:00,122374.516568226
1643135160,37451.2,37492.0,37451.2,37492.0,37470.8,0.53483081,17,2022-01-25 18:26:00,20051.87672852
1643135220,37499.4,37552.8,37491.1,37491.1,37534.4,3.01272272,76,2022-01-25 18:27:00,112950.28876779201
1643135280,37467.2,37485.0,37418.7,37485.0,37451.4,0.76333156,36,2022-01-25 18:28:00,28613.4835266
1643135340,37499.9,37500.0,37455.5,37462.0,37488.7,1.46293084,13,2022-01-25 18:29:00,54804.31512808
1643135400,37449.4,37449.4,37408.2,37442.8,37413.6,0.09027103,15,2022-01-25 18:30:00,3380.0001220840004
1643135460,37450.0,37485.6,37449.9,37478.4,37466.1,2.17152438,10,2022-01-25 18:31:00,81385.259323392
1643135520,37478.1,37484.5,37453.9,37484.5,37479.2,1.14656073,10,2022-01-25 18:32:00,42978.255683685
1643135580,37500.0,37533.8,37500.0,37502.7,37528.8,43.80546602,76,2022-01-25 18:33:00,1642823.2505082537
1643135640,37488.1,37492.4,37452.5,37452.7,37484.4,0.08418606,7,2022-01-25 18:34:00,3152.9952493619994
1643135700,37452.7,37452.7,37407.8,37408.2,37421.4,0.21093465,15,2022-01-25 18:35:00,7890.68557413
1643135760,37408.2,37430.7,37395.3,37428.5,37403.4,0.93115495,14,2022-01-25 18:36:00,34851.733046075
1643135820,37419.7,37419.7,37386.2,37405.4,37407.9,0.18680666,9,2022-01-25 18:37:00,6987.577839964001
1643135880,37409.4,37419.7,37399.2,37401.3,37402.7,0.49284899,15,2022-01-25 18:38:00,18433.192929687
1643135940,37417.7,37419.7,37417.7,37419.6,37419.6,0.08965201,7,2022-01-25 18:39:00,3354.742353396
1643136000,37406.9,37406.9,37362.6,37367.5,37382.1,5.84611730,28,2022-01-25 18:40:00,218454.78820775
1643136060,37377.6,37382.2,37336.1,37359.1,37341.0,1.37836521,27,2022-01-25 18:41:00,51494.483716910996
1643136120,37344.4,37344.7,37317.8,37321.5,37328.4,0.37426363,12,2022-01-25 18:42:00,13968.080067045
1643136180,37326.2,37332.7,37320.1,37331.2,37324.2,0.09025321,11,2022-01-25 18:43:00,3369.2606331519996
1643136240,37326.2,37328.6,37308.2,37308.2,37315.1,0.86569192,17,2022-01-25 18:44:00,32297.407289743995
1643136300,37319.1,37344.2,37319.1,37337.1,37325.1,0.50952607,15,2022-01-25 18:45:00,19024.225828197003
1643136360,37337.1,37337.1,37319.1,37319.1,37334.1,0.43849056,19,2022-01-25 18:46:00,16364.073057695998
1643136420,37319.2,37333.0,37319.2,37332.9,37332.6,0.77991371,8,2022-01-25 18:47:00,29116.440544059
1643136480,37332.9,37367.0,37321.2,37342.4,37349.0,2.08266235,31,2022-01-25 18:48:00,77771.61053864
1643136540,37342.4,37375.4,37342.3,37375.4,37345.3,0.33534336,18,2022-01-25 18:49:00,12533.592217344
1643136600,37364.8,37386.9,37364.8,37386.9,37382.2,0.59132533,8,2022-01-25 18:50:00,22107.820980177
1643136660,37384.7,37394.2,37380.9,37390.2,37390.2,2.01056672,17,2022-01-25 18:51:00,75175.49177414399
1643136720,37390.0,37400.1,37390.0,37398.5,37397.8,1.11765361,10,2022-01-25 18:52:00,41798.568533585
1643136780,37397.6,37397.7,37380.9,37380.9,37382.5,0.28249649,13,2022-01-25 18:53:00,10559.973043041
1643136840,37376.0,37376.0,37375.9,37376.0,37375.9,0.04447563,7,2022-01-25 18:54:00,1662.32114688
1643136900,37376.0,37376.1,37319.6,37323.2,37363.2,1.62067507,35,2022-01-25 18:55:00,60488.779772624
1643136960,37328.2,37328.2,37319.8,37320.5,37325.5,0.10250441,14,2022-01-25 18:56:00,3825.515833405
